"lat1","lon1","lat2","lon2","name"
"24.8122899","-107.3964802","24.8122627","-107.3965729",""
"24.8122627","-107.3965729","24.8122174","-107.3979775",""
"24.8122174","-107.3979775","24.8018557","-107.4130056",""
"24.8018557","-107.4130056","24.8021704","-107.4133368",""
"24.8021704","-107.4133368","24.7994883","-107.4164128",""
"24.7994883","-107.4164128","24.7997113","-107.4168666",""
"24.7997113","-107.4168666","24.8038730","-107.4112490",""
"24.8038730","-107.4112490","24.8040842","-107.4114310",""
"24.8040842","-107.4114310","24.8007600","-107.4143051",""
"24.8007600","-107.4143051","24.8010327","-107.4138920",""
"24.8010327","-107.4138920","24.8014843","-107.4134387",""
"24.8014843","-107.4134387","24.8019007","-107.4130431",""
"24.8019007","-107.4130431","24.8025059","-107.4125823",""
"24.8025059","-107.4125823","24.8055139","-107.4082703",""
"24.8055139","-107.4082703","24.8055670","-107.4082031",""
"24.8055670","-107.4082031","24.8005628","-107.4144888",""
"24.8005628","-107.4144888","24.8005688","-107.4142434",""
"24.8005688","-107.4142434","24.8008586","-107.4138840",""
"24.8008586","-107.4138840","24.8009377","-107.4137726",""
"24.8009377","-107.4137726","24.8070027","-107.4082080",""
"24.8070027","-107.4082080","24.8067576","-107.4071225",""
"24.8067576","-107.4071225","24.8069975","-107.4071107",""
"24.8069975","-107.4071107","24.8067214","-107.4068521",""
"24.8067214","-107.4068521","24.8064062","-107.4066160",""
"24.8064062","-107.4066160","24.8063271","-107.4065931",""
"24.8063271","-107.4065931","24.8061812","-107.4065121",""
"24.8061812","-107.4065121","24.8063721","-107.4060291",""
"24.8063721","-107.4060291","24.8130285","-107.4027268",""
"24.8130285","-107.4027268","24.8127356","-107.4026239",""
"24.8127356","-107.4026239","24.8052390","-107.4080495",""
"24.8052390","-107.4080495","24.8052875","-107.4079281",""
"24.8052875","-107.4079281","24.8060021","-107.4077203",""
"24.8060021","-107.4077203","24.8059965","-107.4076639",""
"24.8059965","-107.4076639","24.8059794","-107.4074413",""
"24.8059794","-107.4074413","24.8057111","-107.4066859",""
"24.8057111","-107.4066859","24.8153730","-107.4090188",""
"24.8153730","-107.4090188","24.8156457","-107.4091606",""
"24.8156457","-107.4091606","24.8157436","-107.4090480",""
"24.8157436","-107.4090480","24.8158100","-107.4089956",""
"24.8158100","-107.4089956","24.8040687","-107.4086920",""
"24.8040687","-107.4086920","24.8036440","-107.4088602",""
"24.8036440","-107.4088602","24.8030377","-107.4091740",""
"24.8030377","-107.4091740","24.8026470","-107.4094959",""
"24.8026470","-107.4094959","24.8025727","-107.4095509",""
"24.8025727","-107.4095509","24.8022862","-107.4097773",""
"24.8022862","-107.4097773","24.8019439","-107.4100325",""
"24.8019439","-107.4100325","24.8016381","-107.4102905",""
"24.8016381","-107.4102905","24.7992221","-107.4085510",""
"24.7992221","-107.4085510","24.7988846","-107.4081518",""
"24.7988846","-107.4081518","24.7988346","-107.4080955",""
"24.7988346","-107.4080955","24.7986166","-107.4078428",""
"24.7986166","-107.4078428","24.7994460","-107.4083085",""
"24.7994460","-107.4083085","24.7991152","-107.4079052",""
"24.7991152","-107.4079052","24.7990668","-107.4078501",""
"24.7990668","-107.4078501","24.7988501","-107.4075880",""
"24.7988501","-107.4075880","24.8085251","-107.4163979",""
"24.8085251","-107.4163979","24.8088884","-107.4166671",""
"24.8088884","-107.4166671","24.8093133","-107.4169806",""
"24.8093133","-107.4169806","24.7971582","-107.4074131",""
"24.7971582","-107.4074131","24.7975779","-107.4079014",""
"24.7975779","-107.4079014","24.7976432","-107.4079761",""
"24.7976432","-107.4079761","24.7988501","-107.4075880",""
"24.7988501","-107.4075880","24.7991145","-107.4072925",""
"24.7991145","-107.4072925","24.7991999","-107.4072047",""
"24.7991999","-107.4072047","24.7995685","-107.4068008",""
"24.7995685","-107.4068008","24.7984660","-107.4066428",""
"24.7984660","-107.4066428","24.7985756","-107.4072894",""
"24.7985756","-107.4072894","24.7988501","-107.4075880",""
"24.7988501","-107.4075880","24.8136494","-107.4075475",""
"24.8136494","-107.4075475","24.8145242","-107.4067351",""
"24.8145242","-107.4067351","24.8178559","-107.4046097",""
"24.8178559","-107.4046097","24.8314757","-107.4040266",""
"24.8314757","-107.4040266","24.8028050","-107.3923615",""
"24.8028050","-107.3923615","24.7978331","-107.3856689",""
"24.7978331","-107.3856689","24.8102701","-107.4055704",""
"24.8102701","-107.4055704","24.8095412","-107.4069901",""
"24.8095412","-107.4069901","24.8102701","-107.4055704",""
"24.8102701","-107.4055704","24.7930169","-107.3806018",""
"24.7930169","-107.3806018","24.7929300","-107.3811708",""
"24.7929300","-107.3811708","24.7927864","-107.3811992",""
"24.7927864","-107.3811992","24.7925659","-107.3812442",""
"24.7925659","-107.3812442","24.7936592","-107.3815460",""
"24.7936592","-107.3815460","24.7945480","-107.3814325",""
"24.7945480","-107.3814325","24.7931320","-107.3744850",""
"24.7931320","-107.3744850","24.7929577","-107.3740604",""
"24.7929577","-107.3740604","24.7957282","-107.3753387",""
"24.7957282","-107.3753387","24.7952210","-107.3760779",""
"24.7952210","-107.3760779","24.7950710","-107.3760437",""
"24.7950710","-107.3760437","24.8178559","-107.4046097",""
"24.8178559","-107.4046097","24.8178793","-107.4048020",""
"24.8178793","-107.4048020","24.7989399","-107.4123874",""
"24.7989399","-107.4123874","24.7999595","-107.4131088",""
"24.7999595","-107.4131088","24.8003270","-107.4134060",""
"24.8003270","-107.4134060","24.8008586","-107.4138840",""
"24.8008586","-107.4138840","24.8168860","-107.4021936",""
"24.8168860","-107.4021936","24.8169510","-107.4024074",""
"24.8169510","-107.4024074","24.8171193","-107.4029427",""
"24.8171193","-107.4029427","24.8161520","-107.4005371",""
"24.8161520","-107.4005371","24.8167212","-107.4000424",""
"24.8167212","-107.4000424","24.8109626","-107.4173404",""
"24.8109626","-107.4173404","24.8109993","-107.4173561",""
"24.8109993","-107.4173561","24.8018958","-107.4134199",""
"24.8018958","-107.4134199","24.8026896","-107.4146900",""
"24.8026896","-107.4146900","24.8174801","-107.4019602",""
"24.8174801","-107.4019602","24.8176942","-107.4027257",""
"24.8176942","-107.4027257","24.8044098","-107.4111151",""
"24.8044098","-107.4111151","24.8051365","-107.4120109",""
"24.8051365","-107.4120109","24.8111075","-107.4182439",""
"24.8111075","-107.4182439","24.8175373","-107.4170664",""
"24.8175373","-107.4170664","24.8150374","-107.4177849",""
"24.8150374","-107.4177849","24.8033394","-107.4180177",""
"24.8033394","-107.4180177","24.8028174","-107.4168793",""
"24.8028174","-107.4168793","24.8047896","-107.4105674",""
"24.8047896","-107.4105674","24.8048894","-107.4106801",""
"24.8048894","-107.4106801","24.8057391","-107.4120641",""
"24.8057391","-107.4120641","24.8063161","-107.4163060",""
"24.8063161","-107.4163060","24.8063843","-107.4181259",""
"24.8063843","-107.4181259","24.8062370","-107.4200074",""
"24.8062370","-107.4200074","24.8125300","-107.3902436",""
"24.8125300","-107.3902436","24.8125595","-107.3907467",""
"24.8125595","-107.3907467","24.8169773","-107.4162081",""
"24.8169773","-107.4162081","24.8175275","-107.4168263",""
"24.8175275","-107.4168263","24.8125613","-107.3910347",""
"24.8125613","-107.3910347","24.8124611","-107.3915787",""
"24.8124611","-107.3915787","24.8113672","-107.4143649",""
"24.8113672","-107.4143649","24.8096095","-107.4124894",""
"24.8096095","-107.4124894","24.8111624","-107.4143198",""
"24.8111624","-107.4143198","24.8113672","-107.4143649",""
"24.8113672","-107.4143649","24.8121034","-107.4144720",""
"24.8121034","-107.4144720","24.8124040","-107.4142246",""
"24.8124040","-107.4142246","24.8139135","-107.3910926",""
"24.8139135","-107.3910926","24.8142272","-107.3906235",""
"24.8142272","-107.3906235","24.8148623","-107.3886605",""
"24.8148623","-107.3886605","24.8146122","-107.3888737",""
"24.8146122","-107.3888737","24.8134971","-107.3950374",""
"24.8134971","-107.3950374","24.8137759","-107.3949187",""
"24.8137759","-107.3949187","24.8141527","-107.3923512",""
"24.8141527","-107.3923512","24.8141088","-107.3919448",""
"24.8141088","-107.3919448","24.8136840","-107.3929573",""
"24.8136840","-107.3929573","24.8140535","-107.3929949",""
"24.8140535","-107.3929949","24.7997298","-107.4146612",""
"24.7997298","-107.4146612","24.8000912","-107.4142295",""
"24.8000912","-107.4142295","24.8034079","-107.4080622",""
"24.8034079","-107.4080622","24.8036440","-107.4088602",""
"24.8036440","-107.4088602","24.8024887","-107.4077411",""
"24.8024887","-107.4077411","24.8048894","-107.4106801",""
"24.8048894","-107.4106801","24.8061868","-107.4091951",""
"24.8061868","-107.4091951","24.8062590","-107.4092199",""
"24.8062590","-107.4092199","24.8054358","-107.4123663",""
"24.8054358","-107.4123663","24.8051647","-107.4120456",""
"24.8051647","-107.4120456","24.7976716","-107.4138937",""
"24.7976716","-107.4138937","24.7982858","-107.4143891",""
"24.7982858","-107.4143891","24.7987807","-107.4148000",""
"24.7987807","-107.4148000","24.7998717","-107.4156377",""
"24.7998717","-107.4156377","24.8098812","-107.4127851",""
"24.8098812","-107.4127851","24.8090114","-107.4146873",""
"24.8090114","-107.4146873","24.8029269","-107.4098613",""
"24.8029269","-107.4098613","24.8025604","-107.4101556",""
"24.8025604","-107.4101556","24.8022412","-107.4104551",""
"24.8022412","-107.4104551","24.8019259","-107.4107055",""
"24.8019259","-107.4107055","24.8046708","-107.4071578",""
"24.8046708","-107.4071578","24.8047576","-107.4068630",""
"24.8047576","-107.4068630","24.8045795","-107.4068122",""
"24.8045795","-107.4068122","24.8045263","-107.4071329",""
"24.8045263","-107.4071329","24.8050246","-107.4063872",""
"24.8050246","-107.4063872","24.8047576","-107.4068630",""
"24.8047576","-107.4068630","24.8045795","-107.4068122",""
"24.8045795","-107.4068122","24.8047329","-107.4062739",""
"24.8047329","-107.4062739","24.8048691","-107.4056887",""
"24.8048691","-107.4056887","24.8030030","-107.4070754",""
"24.8030030","-107.4070754","24.8033153","-107.4074154",""
"24.8033153","-107.4074154","24.8036160","-107.4072961",""
"24.8036160","-107.4072961","24.8035861","-107.4064749",""
"24.8035861","-107.4064749","24.8054408","-107.4065763",""
"24.8054408","-107.4065763","24.8019725","-107.4061552",""
"24.8019725","-107.4061552","24.8029598","-107.4069719",""
"24.8029598","-107.4069719","24.8022388","-107.4091034",""
"24.8022388","-107.4091034","24.8035247","-107.4118079",""
"24.8035247","-107.4118079","24.8040842","-107.4114310",""
"24.8040842","-107.4114310","24.8044098","-107.4111151",""
"24.8044098","-107.4111151","24.8123969","-107.3941219",""
"24.8123969","-107.3941219","24.8124199","-107.3940146",""
"24.8124199","-107.3940146","24.8121923","-107.3981170",""
"24.8121923","-107.3981170","24.8121953","-107.3980031",""
"24.8121953","-107.3980031","24.8122174","-107.3979775",""
"24.8122174","-107.3979775","24.8121712","-107.3940111",""
"24.8121712","-107.3940111","24.8123928","-107.3942295",""
"24.8123928","-107.3942295","24.8161788","-107.4018167",""
"24.8161788","-107.4018167","24.8159877","-107.4008310",""
"24.8159877","-107.4008310","24.8162763","-107.4018808",""
"24.8162763","-107.4018808","24.8157091","-107.4004539",""
"24.8157091","-107.4004539","24.8161788","-107.4018167",""
"24.8161788","-107.4018167","24.8151557","-107.4007706",""
"24.8151557","-107.4007706","24.8151082","-107.4006741",""
"24.8151082","-107.4006741","24.7932470","-107.4103577",""
"24.7932470","-107.4103577","24.7935234","-107.4105039",""
"24.7935234","-107.4105039","24.8168063","-107.3847183",""
"24.8168063","-107.3847183","24.8169110","-107.3847884",""
"24.8169110","-107.3847884","24.8174355","-107.3851505",""
"24.8174355","-107.3851505","24.8134646","-107.3955756",""
"24.8134646","-107.3955756","24.8133724","-107.3954274",""
"24.8133724","-107.3954274","24.8165002","-107.4063845",""
"24.8165002","-107.4063845","24.8165537","-107.4064998",""
"24.8165537","-107.4064998","24.8086945","-107.4019793",""
"24.8086945","-107.4019793","24.8086372","-107.4012132",""
"24.8086372","-107.4012132","24.8086594","-107.4010252",""
"24.8086594","-107.4010252","24.7918848","-107.4009169",""
"24.7918848","-107.4009169","24.7918944","-107.4006218",""
"24.7918944","-107.4006218","24.8113011","-107.3910913",""
"24.8113011","-107.3910913","24.8122933","-107.3908579",""
"24.8122933","-107.3908579","24.8032525","-107.3873965",""
"24.8032525","-107.3873965","24.8034283","-107.3874263",""
"24.8034283","-107.3874263","24.8110692","-107.4023813",""
"24.8110692","-107.4023813","24.8097393","-107.4023042",""
"24.8097393","-107.4023042","24.8033852","-107.3866668",""
"24.8033852","-107.3866668","24.8035527","-107.3866916",""
"24.8035527","-107.3866916","24.7907150","-107.3935625",""
"24.7907150","-107.3935625","24.8120577","-107.3953776",""
"24.8120577","-107.3953776","24.8122278","-107.3952132",""
"24.8122278","-107.3952132","24.8032991","-107.3871403",""
"24.8032991","-107.3871403","24.8034686","-107.3871717",""
"24.8034686","-107.3871717","24.8034335","-107.3864028",""
"24.8034335","-107.3864028","24.8036078","-107.3863632",""
"24.8036078","-107.3863632","24.8098507","-107.4018918",""
"24.8098507","-107.4018918","24.8111259","-107.4021607",""
"24.8111259","-107.4021607","24.8097698","-107.4021976",""
"24.8097698","-107.4021976","24.8096023","-107.4019007",""
"24.8096023","-107.4019007","24.8122549","-107.3913896",""
"24.8122549","-107.3913896","24.8113011","-107.3910913",""
"24.8113011","-107.3910913","24.7938704","-107.4047135",""
"24.7938704","-107.4047135","24.7943408","-107.4048934",""
"24.7943408","-107.4048934","24.7944470","-107.4049302",""
"24.7944470","-107.4049302","24.7970888","-107.3987335",""
"24.7970888","-107.3987335","24.7972141","-107.3986211",""
"24.7972141","-107.3986211","24.7973106","-107.3946385",""
"24.7973106","-107.3946385","24.7973806","-107.3946421",""
"24.7973806","-107.3946421","24.7961818","-107.4016772",""
"24.7961818","-107.4016772","24.7962926","-107.4013932",""
"24.7962926","-107.4013932","24.7973709","-107.3975297",""
"24.7973709","-107.3975297","24.7972445","-107.3977091",""
"24.7972445","-107.3977091","24.7963977","-107.4017532",""
"24.7963977","-107.4017532","24.7965044","-107.4014519",""
"24.7965044","-107.4014519","24.7964244","-107.4017889",""
"24.7964244","-107.4017889","24.7965403","-107.4014570",""
"24.7965403","-107.4014570","24.7972123","-107.3986991",""
"24.7972123","-107.3986991","24.7973081","-107.3988674",""
"24.7973081","-107.3988674","24.7929877","-107.3934107",""
"24.7929877","-107.3934107","24.7931548","-107.3936556",""
"24.7931548","-107.3936556","24.7973168","-107.3959230",""
"24.7973168","-107.3959230","24.7972425","-107.3958064",""
"24.7972425","-107.3958064","24.7966359","-107.4019575",""
"24.7966359","-107.4019575","24.7964244","-107.4017889",""
"24.7964244","-107.4017889","24.7963977","-107.4017532",""
"24.7963977","-107.4017532","24.7961818","-107.4016772",""
"24.7961818","-107.4016772","24.7960347","-107.4016260",""
"24.7960347","-107.4016260","24.7996789","-107.4123492",""
"24.7996789","-107.4123492","24.7992541","-107.4120230",""
"24.7992541","-107.4120230","24.7908608","-107.4178053",""
"24.7908608","-107.4178053","24.7926331","-107.4185661",""
"24.7926331","-107.4185661","24.7930307","-107.4156522",""
"24.7930307","-107.4156522","24.7929369","-107.4156592",""
"24.7929369","-107.4156592","24.7928441","-107.4156797",""
"24.7928441","-107.4156797","24.7959731","-107.4040526",""
"24.7959731","-107.4040526","24.7961130","-107.4045733",""
"24.7961130","-107.4045733","24.7944932","-107.4135668",""
"24.7944932","-107.4135668","24.7938465","-107.4147621",""
"24.7938465","-107.4147621","24.7907110","-107.4178986",""
"24.7907110","-107.4178986","24.7908608","-107.4178053",""
"24.7908608","-107.4178053","24.7909405","-107.4170637",""
"24.7909405","-107.4170637","24.7920265","-107.4215370",""
"24.7920265","-107.4215370","24.7925970","-107.4188178",""
"24.7925970","-107.4188178","24.7926331","-107.4185661",""
"24.7926331","-107.4185661","24.7928402","-107.4165993",""
"24.7928402","-107.4165993","24.7928441","-107.4156797",""
"24.7928441","-107.4156797","24.7928462","-107.4152643",""
"24.7928462","-107.4152643","24.7929373","-107.4143724",""
"24.7929373","-107.4143724","24.8162117","-107.4155898",""
"24.8162117","-107.4155898","24.8163060","-107.4154704",""
"24.8163060","-107.4154704","24.8057063","-107.4055436",""
"24.8057063","-107.4055436","24.8055347","-107.4059139",""
"24.8055347","-107.4059139","24.8156610","-107.4109081",""
"24.8156610","-107.4109081","24.8157286","-107.4110157",""
"24.8157286","-107.4110157","24.8137517","-107.4089305",""
"24.8137517","-107.4089305","24.8138313","-107.4090258",""
"24.8138313","-107.4090258","24.8034240","-107.4116936",""
"24.8034240","-107.4116936","24.8035247","-107.4118079",""
"24.8035247","-107.4118079","24.8132245","-107.4102744",""
